"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ABAC","Renmin Tianli Group, Inc.","1.99","15887652.55","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/abac",
"RCII","Rent-A-Center Inc.","14.26","763023652.2","n/a","1995","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/rcii",
"RGEN","Repligen Corporation","55.15","2415889980.3","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/rgen",
"REPL","Replimune Group, Inc.","11.61","366338131.92","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/repl",
"RBCAA","Republic Bancorp, Inc.","43.3","904596927.2","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","6.67","391928219.51","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","1.41","38925383.55","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/refr",
"RSLS","ReShape Lifesciences Inc.","0.0285","2378969.898","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/rsls",
"RESN","Resonant Inc.","3.34","90120257.42","n/a","2014","Technology","Semiconductors","https://www.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","16.58","522984084.02","n/a","2000","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/recn",
"HAIR","Restoration Robotics, Inc.","1.93","56293491.16","n/a","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/hair",
"TORC","resTORbio, Inc.","11.91","334055431.65","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/torc",
"ROIC","Retail Opportunity Investments Corp.","18.18","2050258462.74","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/roic",
"RETO","ReTo Eco-Solutions, Inc.","2.31","52575600","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"RTRX","Retrophin, Inc.","25.29","1033329522.06","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","23.95","884662489.45","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","4.09","44047377.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rven",
"RVLT","Revolution Lighting Technologies, Inc.","1.59","37393620","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd","0.7479","26565100.6131","n/a","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/rwlk",
"RFIL","RF Industries, Ltd.","6.99","64935009.99","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","28","223631968","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/rgco",
"RYTM","Rhythm Pharmaceuticals, Inc.","27.82","950752311.34","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rytm",
"RBBN","Ribbon Communications Inc. ","5.65","587687789.7","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/rbbn",
"RIBT","RiceBran Technologies","2.67","64758214.71","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ribt",
"RIBTW","RiceBran Technologies","0.04","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ribtw",
"RELL","Richardson Electronics, Ltd.","8.2","106989664","n/a","1983","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/rell",
"RIGL","Rigel Pharmaceuticals, Inc.","2.98","496001457.16","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","17.36","336087221.68","n/a","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/rnet",
"RMNI","Rimini Street, Inc.","6.9","434752840.2","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RIOT","Riot Blockchain, Inc","2.48","34807291.04","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/riot",
"REDU","RISE Education Cayman Ltd","10.66","246992200","23170000","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/redu",
"RTTR","Ritter Pharmaceuticals, Inc.","1.68","9298193.52","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","7.78","175646648.2","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/rvsb",
"RIVE","Riverview Financial Corporation","13.8","125512711.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rive",
"RLJE","RLJ Entertainment, Inc.","6.27","97903585.89","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/rlje",
"RCKT","Rocket Pharmaceuticals, Inc.","18.79","745228198.26","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rckt",
"RMTI","Rockwell Medical, Inc.","4.24","219498117.76","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","25.05","185668120.05","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","9.4718","56344517.788","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/rmcf",
"ROKU","Roku, Inc.","54.09","5737784442.3","n/a","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/roku",
"ROSE","Rosehill Resources Inc.","5.82","211557349.2","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","7.8","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","0.98","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rosew",
"ROST","Ross Stores, Inc.","94.69","35353996902.03","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/rost",
"RGLD","Royal Gold, Inc.","77.88","5101973861.16","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rgld",
"RTIX","RTI Surgical, Inc.","4.57","289636724.23","n/a","2000","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","7.87","21574684.21","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/rbcn",
"RUBY","Rubius Therapeutics, Inc.","17.13","1353999789.39","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ruby",
"RMBL","RumbleOn, Inc.","8.56","132151770.96","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/rmbl",
"RUSHA","Rush Enterprises, Inc.","33.9","1325843543.1","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","33.44","1307852745.76","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","28.84","884683150.4","n/a","2005","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/ruth",
"RXII","RXi Pharmaceuticals Corporation","0.44","3575314.16","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rxii",
"RXIIW","RXi Pharmaceuticals Corporation","0.1201","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rxiiw",
"RYAAY","Ryanair Holdings plc","82.1","8277796291.7","100825777","1997","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","41.68","1459156197.28","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","2.79","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/sanw",
"SCAC","Saban Capital Acquisition Corp.","10.12","75466691.96","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scac",
"SCACU","Saban Capital Acquisition Corp.","10.6","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacu",
"SCACW","Saban Capital Acquisition Corp.","1.2","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacw",
"SBRA","Sabra Health Care REIT, Inc.","21.8","3886582262","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sbra",
"SABR","Sabre Corporation","24.9","6851205070.2","n/a","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","6.8","11886332","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/saex",
"SFET","Safe-T Group Ltd.","8.28","4513163.04","545068","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sfet",
"SAFT","Safety Insurance Group, Inc.","83.78","1280725171.7","n/a","2002","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/saft",
"SGA","Saga Communications, Inc.","35.25","208900947","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/sga",
"SAGE","Sage Therapeutics, Inc.","122.32","5707976686.72","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","60.45","1553115675.15","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/saia",
"SALM","Salem Media Group, Inc.","3.18","83257526.16","n/a","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/salm",
"SAL","Salisbury Bancorp, Inc.","42","117805002","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sal",
"SAFM","Sanderson Farms, Inc.","100.41","2293159161.96","n/a","1987","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/safm",
"SASR","Sandy Spring Bancorp, Inc.","36.98","1313380126.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo Therapeutics, Inc.","13.89","1412248484.73","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","24.58","1670475259.58","n/a","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.5144","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gcvrz",
"SPNS","Sapiens International Corporation N.V.","11.69","581917152.95","n/a","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/spns",
"SRPT","Sarepta Therapeutics, Inc.","134.22","8917899196.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/srpt",
"SVRA","Savara, Inc.","9.49","333044660.26","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/svra",
"SBFG","SB Financial Group, Inc.","19.4","126163050","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","22.01","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfgp",
"SBBX","SB One Bancorp","23.27","184522094.51","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbbx",
"SBAC","SBA Communications Corporation","154.38","17729669054.82","n/a","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","37.48","959260009.16","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","2.78","11104835.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","25","673728675","n/a","1993","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/schn",
"SRRK","Scholar Rock Holding Corporation","20.86","526583248.24","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/srrk",
"SCHL","Scholastic Corporation","42.5","1491322747.5","n/a","1992","Consumer Services","Books","https://www.nasdaq.com/symbol/schl",
"SGMS","Scientific Games Corp","22.73","2078094045.91","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/sgms",
"SCPH","scPharmaceuticals Inc.","4.42","82076257.38","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scph",
"SCYX","SCYNEXIS, Inc.","1.03","48424133.66","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","1.73","61845996.63","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","26.87","1267272738.83","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","43.81","12613377405.2","n/a","2002","Technology","Electronic Components","https://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","0.863","32960859.324","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.0754","0","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipw",
"SHLD","Sears Holdings Corporation","0.465","50681628.75","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","0.025","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","2.72","61749799.04","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","16.5","243259978.5","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","71.8","11401228407.6","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","1.57","110371547.93","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyes",
"EYESW","Second Sight Medical Products, Inc.","0.431","0","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","9.76","93343429.76","9563876","2017","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","14.66","1199136909.9","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","5.7813","96308901.8409","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","54.59","8561132977.7","n/a","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","12.07","232902973.47","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"SIR","Select Income REIT","19.91","1782039652.14","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sir",
"SIC","Select Interior Concepts, Inc.","10.01","0","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sic",
"SELB","Selecta Biosciences, Inc.","13.81","309291287.23","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","60.5","3559532564.5","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"SLS","SELLAS Life Sciences Group, Inc. ","1.56","30533206.08","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sls",
"LEDS","SemiLEDS Corporation","4.2795","15221282.805","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","48.6","3218392942.2","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","31.22","304222415.84","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","32.25","314259222","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","0.8608","20164487.0496","n/a","2016","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/snes",
